resort,ski_week,predicted_visitors,rating,cross_country_trail_length,ski_area,altitude,num_runs,num_lifts,num_terrain_parks,longest_run,beginner_terrain_%,intermediate_terrain_%,advanced_terrain_%,ski_lessons_available,snowboarding_available,tobogganing_available,cross_country_skiing_available,snowshoeing_available,childcare_available,ski_in_ski_out_available,num_food_vendors,num_accommodation_types,dingo_walks_available,freestyle_programs_available,night_skiing_available,race_programs_available,ski_touring_available,snow_tubing_available,husky_sledding_available,max_temp,min_temp,rainfall_amount,distance_from_melbourne,distance_from_canberra,distance_from_sydney,distance_from_bendigo,average_snowfall,num_snowfall_days,average_mountain_base_snow_depth,max_mountain_base_snow_depth,biggest_snowfall
Thredbo,2,0.5465444424981998,0.45454545454545453,0.875,0.15008431703204048,0.0,0.45977011494252873,0.28205128205128205,1.0,1.0,0.5652173913043478,0.16666666666666666,0.8620689655172413,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.20837244230720936,0.20813401110381521,0.23652998983395457,0.9578059071729957,0.0390625,0.0,1.0,0.41379310344827586,0.5,0.12,0.3783783783783784,0.6666666666666666
Thredbo,3,0.6392051536560207,0.45454545454545453,0.875,0.15008431703204048,0.0,0.45977011494252873,0.28205128205128205,1.0,1.0,0.5652173913043478,0.16666666666666666,0.8620689655172413,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16952823788862717,0.11652637725881676,0.08234496780752287,0.9578059071729957,0.0390625,0.0,1.0,0.41379310344827586,0.5,0.12,0.3783783783783784,0.6666666666666666
Thredbo,4,0.7619353457503747,0.45454545454545453,0.875,0.15008431703204048,0.0,0.45977011494252873,0.28205128205128205,1.0,1.0,0.5652173913043478,0.16666666666666666,0.8620689655172413,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17154986934946295,0.06232186020801828,0.04642494069806844,0.9578059071729957,0.0390625,0.0,1.0,0.41379310344827586,0.5,0.12,0.3783783783783784,0.6666666666666666
Thredbo,5,0.8089176933107569,0.45454545454545453,0.875,0.15008431703204048,0.0,0.45977011494252873,0.28205128205128205,1.0,1.0,0.5652173913043478,0.16666666666666666,0.8620689655172413,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.051262797642726655,0.08632386039857277,0.13114198576753644,0.9578059071729957,0.0390625,0.0,1.0,0.9310344827586207,0.75,0.32,0.6216216216216216,0.9333333333333333
Thredbo,6,0.7497323913508884,0.45454545454545453,0.875,0.15008431703204048,0.0,0.45977011494252873,0.28205128205128205,1.0,1.0,0.5652173913043478,0.16666666666666666,0.8620689655172413,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.042165456179433305,0.0,0.0670958996950186,0.9578059071729957,0.0390625,0.0,1.0,0.9310344827586207,0.75,0.32,0.6216216216216216,0.9333333333333333
Thredbo,7,0.6296296296296297,0.45454545454545453,0.875,0.15008431703204048,0.0,0.45977011494252873,0.28205128205128205,1.0,1.0,0.5652173913043478,0.16666666666666666,0.8620689655172413,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1646642888767759,0.12985815482020904,0.16265672653337845,0.9578059071729957,0.0390625,0.0,1.0,0.9310344827586207,0.75,0.32,0.6216216216216216,0.9333333333333333
Thredbo,8,0.5273544695510013,0.45454545454545453,0.875,0.15008431703204048,0.0,0.45977011494252873,0.28205128205128205,1.0,1.0,0.5652173913043478,0.16666666666666666,0.8620689655172413,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13674892784822026,0.11999333275975656,0.11013215859030835,0.9578059071729957,0.0390625,0.0,1.0,0.9310344827586207,0.75,0.32,0.6216216216216216,0.9333333333333333
Thredbo,9,0.49899768396878225,0.45454545454545453,0.875,0.15008431703204048,0.0,0.45977011494252873,0.28205128205128205,1.0,1.0,0.5652173913043478,0.16666666666666666,0.8620689655172413,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14943225853366623,0.03701975158910164,0.24466282616062351,0.9578059071729957,0.0390625,0.0,1.0,1.0,0.75,0.66,0.918918918918919,0.8
Thredbo,10,0.5437029252058154,0.45454545454545453,0.875,0.15008431703204048,0.0,0.45977011494252873,0.28205128205128205,1.0,1.0,0.5652173913043478,0.16666666666666666,0.8620689655172413,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1889709689924976,0.1943328611020553,0.15655709928837688,0.9578059071729957,0.0390625,0.0,1.0,1.0,0.75,0.66,0.918918918918919,0.8
Thredbo,11,0.6112960043595882,0.45454545454545453,0.875,0.15008431703204048,0.0,0.45977011494252873,0.28205128205128205,1.0,1.0,0.5652173913043478,0.16666666666666666,0.8620689655172413,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1623283418628681,0.1740511709133144,0.20243985089800073,0.9578059071729957,0.0390625,0.0,1.0,1.0,0.75,0.66,0.918918918918919,0.8
Thredbo,12,0.6433701173585566,0.45454545454545453,0.875,0.15008431703204048,0.0,0.45977011494252873,0.28205128205128205,1.0,1.0,0.5652173913043478,0.16666666666666666,0.8620689655172413,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25828507894581737,0.1385475456920687,0.3150118603863098,0.9578059071729957,0.0390625,0.0,1.0,1.0,0.75,0.66,0.918918918918919,0.8
Thredbo,13,0.6177575368326813,0.45454545454545453,0.875,0.15008431703204048,0.0,0.45977011494252873,0.28205128205128205,1.0,1.0,0.5652173913043478,0.16666666666666666,0.8620689655172413,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3982411806571013,0.2287990666516673,0.23859708573364963,0.9578059071729957,0.0390625,0.0,1.0,0.3793103448275862,0.375,0.76,1.0,0.9333333333333333
Thredbo,14,0.565364628948444,0.45454545454545453,0.875,0.15008431703204048,0.0,0.45977011494252873,0.28205128205128205,1.0,1.0,0.5652173913043478,0.16666666666666666,0.8620689655172413,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5067827798457104,0.44421797060784807,0.21362250084717047,0.9578059071729957,0.0390625,0.0,1.0,0.3793103448275862,0.375,0.76,1.0,0.9333333333333333
Thredbo,15,0.5475759522002297,0.45454545454545453,0.875,0.15008431703204048,0.0,0.45977011494252873,0.28205128205128205,1.0,1.0,0.5652173913043478,0.16666666666666666,0.8620689655172413,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.398957106368305,0.3174402628355432,0.2557438156557099,0.9578059071729957,0.0390625,0.0,1.0,0.0,0.0,0.5,0.43243243243243246,0.0
